lease_id,property_id,market,property_class,unit_type,unit_sqft,tenure_months,lease_start_date,current_rent,market_rent,rent_increase_offered_pct,concession_months,maintenance_requests_count,maintenance_avg_response_days,feedback_theme,feedback_sentiment,feedback_text,renewed
L00787,PR025,Charlotte,A,Studio,543.0,38.7,2022-10-14,991.0,1000.0,0.93,0,3,0.78,Amenities,positive,Amenity spaces are a great value for the rent.,0
L00788,PR025,Charlotte,A,3BR,1351.0,22.8,2024-02-10,2394.0,2535.0,5.89,0,2,2.98,Safety,negative,Parking area doesn't feel very secure at night.,1
L00789,PR025,Charlotte,A,2BR,1113.0,7.8,2025-05-10,2195.0,2265.0,3.17,0,2,2.29,Amenities,negative,Pool area feels outdated and underused.,1
L00790,PR025,Charlotte,A,1BR,733.0,14.1,2024-10-30,1435.0,1572.0,9.53,1,1,2.31,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00791,PR025,Charlotte,A,3BR,1407.0,27.2,2023-09-29,2760.0,2689.0,-2.56,2,4,3.56,Maintenance,positive,Quick turnaround on my maintenance request.,0
L00792,PR025,Charlotte,A,1BR,758.0,9.4,2025-03-20,1429.0,1477.0,3.37,0,5,0.6,Noise,negative,Thin walls make it hard to get any quiet.,1
L00793,PR025,Charlotte,A,2BR,1006.0,3.4,2025-09-20,1907.0,1964.0,2.97,0,1,0.58,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00794,PR025,Charlotte,A,2BR,1136.0,2.6,2025-10-14,2177.0,2282.0,4.81,1,1,1.81,Lighting,negative,Common area lighting could be improved.,1
L00795,PR025,Charlotte,A,2BR,1073.0,1.0,2025-12-02,2011.0,2246.0,11.69,1,3,2.03,Noise,negative,Thin walls make it hard to get any quiet.,1
L00796,PR025,Charlotte,A,2BR,1066.0,17.7,2024-07-11,2141.0,2214.0,3.38,0,4,1.62,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00797,PR025,Charlotte,A,1BR,733.0,1.6,2025-11-12,1318.0,1419.0,7.72,0,3,4.43,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00798,PR025,Charlotte,A,1BR,736.0,3.9,2025-09-05,1347.0,1391.0,3.26,0,4,1.66,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00799,PR025,Charlotte,A,1BR,759.0,5.0,2025-08-04,1467.0,1604.0,9.35,2,2,1.42,Noise,negative,Noise from neighboring units is a constant issue.,0
L00800,PR025,Charlotte,A,2BR,1027.0,11.5,2025-01-17,1928.0,2077.0,7.76,0,1,2.1,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00801,PR025,Charlotte,A,2BR,995.0,7.1,2025-05-31,1784.0,1825.0,2.33,0,3,2.94,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00802,PR025,Charlotte,A,3BR,1278.0,15.7,2024-09-11,2532.0,2582.0,1.97,0,4,1.25,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00803,PR025,Charlotte,A,Studio,530.0,1.0,2025-12-02,983.0,1046.0,6.43,0,2,1.82,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00804,PR025,Charlotte,A,2BR,1071.0,1.9,2025-11-06,1953.0,1967.0,0.72,1,0,2.97,Amenities,positive,"Love the amenities, especially the fitness center.",0
L00805,PR025,Charlotte,A,3BR,1425.0,9.7,2025-03-13,2708.0,2842.0,4.95,0,1,3.03,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00806,PR025,Charlotte,A,2BR,1076.0,5.8,2025-07-11,1956.0,2000.0,2.22,0,2,2.19,Cleanliness,positive,Property is always clean and well-maintained.,1
L00807,PR026,Austin,B,1BR,708.0,15.1,2024-09-30,963.0,994.0,3.22,0,1,0.48,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00808,PR026,Austin,B,Studio,524.0,5.5,2025-07-19,685.0,756.0,10.29,0,2,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00809,PR026,Austin,B,3BR,1381.0,5.8,2025-07-08,1897.0,1826.0,-3.71,2,1,2.37,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00810,PR026,Austin,B,1BR,755.0,15.2,2024-09-27,1001.0,1072.0,7.1,0,1,0.2,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00811,PR026,Austin,B,3BR,1360.0,8.8,2025-04-09,1688.0,1622.0,-3.94,2,1,0.59,Noise,negative,Thin walls make it hard to get any quiet.,1
L00812,PR026,Austin,B,1BR,795.0,23.4,2024-01-21,1016.0,1077.0,6.0,0,2,2.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00813,PR026,Austin,B,2BR,989.0,2.4,2025-10-21,1204.0,1251.0,3.89,0,2,1.14,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00814,PR026,Austin,B,1BR,755.0,21.8,2024-03-08,939.0,1005.0,7.06,0,2,2.11,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00815,PR026,Austin,B,2BR,1015.0,1.0,2025-12-02,1409.0,1394.0,-1.06,0,2,2.57,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00816,PR026,Austin,B,2BR,1121.0,3.0,2025-10-02,1490.0,1510.0,1.32,0,1,0.2,Amenities,negative,Pool area feels outdated and underused.,0
L00817,PR026,Austin,B,Studio,498.0,14.9,2024-10-04,682.0,732.0,7.32,1,1,1.92,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00818,PR026,Austin,B,3BR,1183.0,27.0,2023-10-03,1771.0,1797.0,1.45,1,2,2.34,Lighting,negative,Parking lot lighting is poor at night.,1
L00819,PR026,Austin,B,1BR,779.0,4.1,2025-08-31,1033.0,1114.0,7.78,1,1,0.64,Maintenance,negative,Maintenance request took 1 days to get resolved.,1
L00820,PR026,Austin,B,2BR,1066.0,5.5,2025-07-17,1493.0,1569.0,5.05,0,0,0.72,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00821,PR026,Austin,B,3BR,1374.0,10.8,2025-02-08,1858.0,1891.0,1.77,0,1,0.2,Amenities,negative,Gym equipment has been broken for months.,1
L00822,PR026,Austin,B,2BR,1157.0,3.3,2025-09-22,1821.0,1865.0,2.42,2,0,1.8,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00823,PR026,Austin,B,3BR,1375.0,23.3,2024-01-23,1520.0,1581.0,4.02,2,1,0.2,Noise,negative,Thin walls make it hard to get any quiet.,1
L00824,PR026,Austin,B,1BR,756.0,20.8,2024-04-09,977.0,1005.0,2.9,0,2,1.99,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00825,PR026,Austin,B,Studio,519.0,2.2,2025-10-27,728.0,784.0,7.65,0,3,0.2,Amenities,negative,Pool area feels outdated and underused.,1
L00826,PR026,Austin,B,1BR,707.0,8.7,2025-04-11,911.0,931.0,2.14,0,2,2.41,Cleanliness,positive,Property is always clean and well-maintained.,0
L00827,PR026,Austin,B,1BR,742.0,20.9,2024-04-07,1036.0,1047.0,1.13,1,3,1.41,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00828,PR026,Austin,B,2BR,1187.0,5.8,2025-07-10,1596.0,1733.0,8.55,0,0,2.03,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00829,PR026,Austin,B,1BR,736.0,14.0,2024-11-01,1045.0,1065.0,1.89,0,2,0.2,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00830,PR027,Austin,B,Studio,514.0,19.7,2024-05-14,783.0,754.0,-3.71,1,1,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00831,PR027,Austin,B,1BR,816.0,17.9,2024-07-06,1340.0,1400.0,4.47,0,2,0.2,Lighting,negative,Common area lighting could be improved.,1
L00832,PR027,Austin,B,2BR,974.0,2.1,2025-10-29,1522.0,1658.0,8.92,1,2,1.68,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00833,PR027,Austin,B,1BR,756.0,29.3,2023-07-25,1196.0,1230.0,2.84,0,0,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00834,PR027,Austin,B,2BR,1062.0,2.8,2025-10-09,1668.0,1563.0,-5.0,2,2,0.59,Cleanliness,positive,Property is always clean and well-maintained.,1
L00835,PR027,Austin,B,2BR,1051.0,22.3,2024-02-22,1649.0,1743.0,5.71,2,0,0.2,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00836,PR027,Austin,B,2BR,1116.0,8.5,2025-04-17,1791.0,1916.0,7.01,0,1,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,0
L00837,PR027,Austin,B,1BR,742.0,5.6,2025-07-16,1148.0,1160.0,1.07,0,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00838,PR027,Austin,B,1BR,674.0,2.4,2025-10-20,1046.0,1057.0,1.1,1,0,2.14,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00839,PR027,Austin,B,2BR,994.0,2.6,2025-10-15,1683.0,1940.0,15.29,2,1,0.48,Safety,negative,Parking area doesn't feel very secure at night.,1
L00840,PR027,Austin,B,2BR,1119.0,15.2,2024-09-27,1748.0,1760.0,0.71,0,0,2.54,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00841,PR027,Austin,B,1BR,689.0,11.2,2025-01-26,1120.0,1102.0,-1.61,0,2,2.75,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00842,PR027,Austin,B,Studio,539.0,1.8,2025-11-07,812.0,845.0,4.13,0,2,2.93,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00843,PR027,Austin,B,Studio,523.0,1.7,2025-11-12,810.0,865.0,6.87,0,0,0.76,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00844,PR027,Austin,B,Studio,516.0,1.1,2025-12-01,759.0,810.0,6.66,1,1,1.03,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00845,PR027,Austin,B,2BR,1076.0,19.1,2024-06-01,1900.0,1742.0,-5.0,0,1,1.19,Noise,negative,Thin walls make it hard to get any quiet.,1
L00846,PR027,Austin,B,Studio,533.0,17.4,2024-07-21,918.0,924.0,0.7,1,3,0.45,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00847,PR027,Austin,B,1BR,706.0,1.0,2025-12-02,1162.0,1276.0,9.76,0,1,1.24,Cleanliness,positive,Property is always clean and well-maintained.,1
L00848,PR027,Austin,B,2BR,1082.0,11.5,2025-01-17,1943.0,2052.0,5.63,0,2,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00849,PR027,Austin,B,1BR,707.0,1.2,2025-11-25,1177.0,1151.0,-2.18,0,1,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00850,PR027,Austin,B,2BR,1089.0,32.8,2023-04-11,1713.0,1888.0,10.21,0,0,1.53,Maintenance,negative,Maintenance request took 1 days to get resolved.,0
L00851,PR027,Austin,B,2BR,1115.0,33.3,2023-03-27,1812.0,1972.0,8.82,0,1,0.47,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00852,PR027,Austin,B,1BR,756.0,16.8,2024-08-10,1301.0,1333.0,2.52,0,0,0.2,Safety,negative,Parking area doesn't feel very secure at night.,1
L00853,PR027,Austin,B,2BR,1113.0,36.5,2022-12-19,1676.0,1817.0,8.4,0,2,0.2,Maintenance,negative,Maintenance team is slow to respond to requests.,0
L00854,PR027,Austin,B,2BR,1042.0,23.4,2024-01-22,1540.0,1756.0,14.0,1,0,2.33,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00855,PR027,Austin,B,1BR,748.0,24.7,2023-12-13,1218.0,1202.0,-1.27,0,1,1.28,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00856,PR027,Austin,B,1BR,741.0,11.8,2025-01-08,1137.0,1214.0,6.78,0,0,0.2,Lighting,negative,Parking lot lighting is poor at night.,0
L00857,PR027,Austin,B,1BR,739.0,5.1,2025-07-30,1015.0,1157.0,13.93,2,2,0.2,Maintenance,negative,Maintenance team is slow to respond to requests.,0
L00858,PR027,Austin,B,3BR,1296.0,3.4,2025-09-19,1907.0,2045.0,7.27,2,0,0.52,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00859,PR027,Austin,B,2BR,1057.0,5.5,2025-07-17,1649.0,1652.0,0.23,2,2,1.29,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00860,PR027,Austin,B,1BR,708.0,13.9,2024-11-06,1129.0,1188.0,5.19,2,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00861,PR027,Austin,B,2BR,989.0,2.7,2025-10-13,1579.0,1750.0,10.85,0,2,0.64,Lighting,negative,Parking lot lighting is poor at night.,1
L00862,PR027,Austin,B,1BR,724.0,4.2,2025-08-27,1289.0,1275.0,-1.08,1,3,0.93,Cleanliness,negative,Common areas are not kept clean.,1
L00863,PR027,Austin,B,2BR,1114.0,8.8,2025-04-08,1749.0,1816.0,3.85,1,0,0.95,Amenities,negative,Pool area feels outdated and underused.,1
L00864,PR027,Austin,B,2BR,1093.0,3.7,2025-09-11,1766.0,1815.0,2.78,0,4,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00865,PR027,Austin,B,1BR,703.0,12.4,2024-12-19,1009.0,1017.0,0.84,1,0,1.04,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00866,PR027,Austin,B,2BR,1058.0,35.9,2023-01-05,1679.0,1767.0,5.21,0,1,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00867,PR027,Austin,B,2BR,1117.0,19.3,2024-05-25,1812.0,1876.0,3.5,1,0,0.53,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00868,PR027,Austin,B,2BR,1056.0,15.4,2024-09-21,1540.0,1651.0,7.22,0,0,0.32,Management Responsiveness,negative,Management is difficult to reach when issues come up.,0
L00869,PR027,Austin,B,1BR,697.0,12.2,2024-12-26,1046.0,1147.0,9.7,0,2,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00870,PR027,Austin,B,2BR,1202.0,9.4,2025-03-23,1967.0,1921.0,-2.36,1,0,1.66,Amenities,positive,Amenity spaces are a great value for the rent.,0
L00871,PR027,Austin,B,3BR,1339.0,2.9,2025-10-06,2059.0,2148.0,4.34,0,2,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00872,PR027,Austin,B,1BR,706.0,31.5,2023-05-19,1116.0,1158.0,3.73,0,1,0.29,Cleanliness,positive,Property is always clean and well-maintained.,1
L00873,PR027,Austin,B,1BR,756.0,4.0,2025-09-02,1242.0,1304.0,5.02,1,0,1.7,Maintenance,positive,Quick turnaround on my maintenance request.,0
L00874,PR027,Austin,B,1BR,747.0,1.3,2025-11-22,1333.0,1385.0,3.92,0,1,0.27,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00875,PR028,Dallas,B,1BR,724.0,6.0,2025-07-02,956.0,1013.0,5.94,0,0,0.94,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00876,PR028,Dallas,B,1BR,697.0,1.4,2025-11-21,1035.0,1062.0,2.66,2,2,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00877,PR028,Dallas,B,1BR,701.0,10.2,2025-02-26,1059.0,1044.0,-1.44,0,3,0.63,Amenities,negative,Pool area feels outdated and underused.,0
L00878,PR028,Dallas,B,2BR,1001.0,3.4,2025-09-21,1484.0,1751.0,18.01,0,1,0.2,Lighting,negative,Parking lot lighting is poor at night.,0
L00879,PR028,Dallas,B,2BR,1135.0,10.8,2025-02-08,1633.0,1659.0,1.56,0,1,1.8,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00880,PR028,Dallas,B,1BR,693.0,25.3,2023-11-26,974.0,905.0,-5.0,2,1,1.75,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00881,PR028,Dallas,B,1BR,760.0,13.4,2024-11-20,1210.0,1207.0,-0.21,0,0,1.02,Cleanliness,positive,Property is always clean and well-maintained.,1
L00882,PR028,Dallas,B,2BR,1066.0,14.1,2024-10-31,1591.0,1554.0,-2.34,0,0,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00883,PR028,Dallas,B,1BR,746.0,10.9,2025-02-04,1215.0,1313.0,8.13,0,3,1.08,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00884,PR028,Dallas,B,2BR,1154.0,36.7,2022-12-13,1665.0,1758.0,5.61,2,0,1.65,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00885,PR028,Dallas,B,2BR,1056.0,37.6,2022-11-15,1533.0,1625.0,5.99,0,1,2.13,Lighting,negative,Common area lighting could be improved.,0
L00886,PR028,Dallas,B,Studio,536.0,10.1,2025-03-02,838.0,856.0,2.15,0,4,3.07,Amenities,negative,Pool area feels outdated and underused.,1
L00887,PR028,Dallas,B,2BR,1082.0,5.1,2025-07-30,1455.0,1493.0,2.6,2,2,2.44,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00888,PR028,Dallas,B,1BR,744.0,8.6,2025-04-15,1028.0,1050.0,2.15,0,1,1.48,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00889,PR028,Dallas,B,2BR,1204.0,2.9,2025-10-06,1912.0,1981.0,3.59,0,3,1.03,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00890,PR028,Dallas,B,3BR,1253.0,14.2,2024-10-28,1735.0,1877.0,8.18,0,2,0.57,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00891,PR028,Dallas,B,2BR,1150.0,9.7,2025-03-12,1526.0,1613.0,5.68,2,1,2.67,Cleanliness,negative,Hallways and trash areas need more attention.,1
L00892,PR028,Dallas,B,1BR,775.0,1.5,2025-11-16,1284.0,1367.0,6.5,1,0,1.48,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00893,PR028,Dallas,B,1BR,732.0,3.1,2025-09-30,999.0,1064.0,6.5,1,0,1.95,Safety,negative,Parking area doesn't feel very secure at night.,0
L00894,PR028,Dallas,B,1BR,811.0,9.1,2025-03-29,1222.0,1325.0,8.42,1,3,0.73,Safety,negative,Parking area doesn't feel very secure at night.,1
L00895,PR028,Dallas,B,1BR,681.0,30.6,2023-06-16,1018.0,1074.0,5.44,0,4,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00896,PR028,Dallas,B,Studio,506.0,11.7,2025-01-11,627.0,664.0,5.79,2,0,0.92,Safety,negative,"Front gate has been broken, security is a concern.",1
L00897,PR028,Dallas,B,2BR,1015.0,16.0,2024-09-02,1488.0,1636.0,9.94,0,3,1.01,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00898,PR028,Dallas,B,Studio,531.0,5.8,2025-07-09,812.0,818.0,0.67,0,1,1.51,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00899,PR028,Dallas,B,1BR,708.0,11.9,2025-01-06,1078.0,1075.0,-0.28,1,1,0.58,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00900,PR028,Dallas,B,1BR,766.0,8.3,2025-04-24,1204.0,1180.0,-1.93,0,4,1.34,Lighting,negative,Parking lot lighting is poor at night.,1
L00901,PR028,Dallas,B,3BR,1337.0,15.1,2024-09-30,1946.0,2042.0,4.91,0,1,2.49,Cleanliness,positive,Property is always clean and well-maintained.,1
L00902,PR028,Dallas,B,2BR,1054.0,1.0,2025-12-02,1638.0,1551.0,-5.0,0,2,0.2,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00903,PR029,Nashville,B,2BR,1091.0,2.9,2025-10-04,1458.0,1458.0,0.01,2,1,1.63,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00904,PR029,Nashville,B,2BR,1061.0,3.3,2025-09-22,1533.0,1624.0,5.98,0,2,0.72,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00905,PR029,Nashville,B,1BR,710.0,11.4,2025-01-20,1010.0,1056.0,4.53,0,2,0.96,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00906,PR029,Nashville,B,2BR,1125.0,21.7,2024-03-14,1433.0,1480.0,3.3,2,1,0.33,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00907,PR029,Nashville,B,1BR,777.0,5.3,2025-07-25,996.0,1098.0,10.32,2,2,1.24,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00908,PR029,Nashville,B,2BR,1007.0,1.2,2025-11-25,1303.0,1316.0,1.02,1,0,2.54,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00909,PR029,Nashville,B,3BR,1382.0,8.7,2025-04-11,1800.0,1906.0,5.9,0,4,1.46,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00910,PR029,Nashville,B,1BR,763.0,19.3,2024-05-25,917.0,871.0,-5.0,0,3,2.32,Cleanliness,positive,Property is always clean and well-maintained.,1
L00911,PR029,Nashville,B,2BR,1125.0,3.5,2025-09-17,1591.0,1663.0,4.49,0,0,2.92,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00912,PR029,Nashville,B,1BR,756.0,3.5,2025-09-18,993.0,1020.0,2.71,0,1,0.87,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00913,PR029,Nashville,B,Studio,557.0,41.2,2022-07-29,773.0,758.0,-1.91,0,1,1.28,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00914,PR029,Nashville,B,2BR,1073.0,43.2,2022-05-31,1421.0,1506.0,5.99,1,0,3.63,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00915,PR029,Nashville,B,1BR,740.0,65.1,2020-07-31,997.0,1000.0,0.31,0,0,2.91,Cleanliness,negative,Hallways and trash areas need more attention.,0
L00916,PR029,Nashville,B,2BR,1027.0,23.1,2024-01-31,1330.0,1498.0,12.66,1,3,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00917,PR029,Nashville,B,Studio,496.0,2.9,2025-10-05,668.0,614.0,-5.0,1,0,1.85,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00918,PR029,Nashville,B,3BR,1281.0,3.3,2025-09-22,1639.0,1725.0,5.24,2,2,1.46,Noise,negative,Noise from neighboring units is a constant issue.,0
L00919,PR029,Nashville,B,1BR,758.0,5.8,2025-07-09,1022.0,1065.0,4.21,0,4,2.29,Maintenance,negative,Maintenance request took 2 days to get resolved.,0
L00920,PR029,Nashville,B,1BR,740.0,5.4,2025-07-23,1086.0,1114.0,2.6,1,1,0.72,Cleanliness,negative,Common areas are not kept clean.,1
